uid,domainID,siteID,namedLocation,collectDate,analyte,analyteConcentration,analyteUnits,sampleCondition,date,sensor_position,median_fDOM,sd_fDOM,se_fDOM
d042fb4f-6705-40db-bdd4-1f56d2e97773,D01,HOPB,HOPB.AOS.S2,2018-11-06T14:26:00Z,DOC,3.818,milligramsPerLiter,GOOD,2018-11-06,NA,NA,NA,NA
3c1959e3-d423-45dd-ad1f-05fa458a022f,D01,HOPB,HOPB.AOS.S2,2018-11-13T15:44:00Z,DOC,3.767,milligramsPerLiter,GOOD,2018-11-13,NA,NA,NA,NA
bc3b7ce5-c87b-42ec-8588-a794aa8228f2,D01,HOPB,HOPB.AOS.S2,2018-12-04T14:57:00Z,DOC,2.386,milligramsPerLiter,GOOD,2018-12-04,NA,NA,NA,NA
e365c2c1-b1a3-4d3c-80bc-89d2bdbe51cb,D01,HOPB,HOPB.AOS.S2,2018-12-10T14:51:00Z,DOC,1.701,milligramsPerLiter,GOOD,2018-12-10,NA,NA,NA,NA
626cd8ab-0f15-4fe8-9ba5-e9a5e4a8616d,D01,HOPB,HOPB.AOS.S2,2018-12-10T14:51:00Z,DOC,1.564,milligramsPerLiter,GOOD,2018-12-10,NA,NA,NA,NA
44059a51-9a8b-4408-9775-09250ac7aac7,D01,HOPB,HOPB.AOS.S2,2018-12-10T14:51:00Z,DOC,1.629,milligramsPerLiter,GOOD,2018-12-10,NA,NA,NA,NA
a25eb280-1cdd-4928-8a55-0512cd2bc8f7,D01,HOPB,HOPB.AOS.S2,2019-01-24T14:58:00Z,DOC,2.008,milligramsPerLiter,GOOD,2019-01-24,NA,NA,NA,NA
0d234804-3186-4433-bae4-c1debd5f1a46,D01,HOPB,HOPB.AOS.S2,2019-01-29T15:35:00Z,DOC,1.574,milligramsPerLiter,GOOD,2019-01-29,NA,NA,NA,NA
73b786bc-8021-415a-88ec-4cff32c20ec1,D01,HOPB,HOPB.AOS.S2,2019-02-14T14:15:00Z,DOC,1.455,milligramsPerLiter,GOOD,2019-02-14,NA,NA,NA,NA
91fcc5d4-1661-488a-bd45-1db642bb296f,D01,HOPB,HOPB.AOS.S2,2019-02-26T14:36:00Z,DOC,1.697,milligramsPerLiter,GOOD,2019-02-26,NA,NA,NA,NA
b4b9ee5b-3db1-4192-8519-510027e84f96,D01,HOPB,HOPB.AOS.S2,2019-03-06T14:52:00Z,DOC,1.162,milligramsPerLiter,GOOD,2019-03-06,NA,NA,NA,NA
d3057e84-b2c0-449b-aebc-1d96b545da2f,D01,HOPB,HOPB.AOS.S2,2019-03-06T14:52:00Z,DOC,1.12,milligramsPerLiter,GOOD,2019-03-06,NA,NA,NA,NA
